Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
12.06.17;19:37:52;1;0;0.1642;0.1765;0.2088;0.1765;0.1544;0.1750;0.3784;0.4049;0.4642;0.4230;0.3520;0.4025;0.566;0.564;0.550;0.583;0.561;0.565;
