Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
12.06.17;20:18:12;1;0;0.1877;0.2025;0.1824;0.1353;0.1804;0.2250;0.1775;0.2020;0.4608;0.4873;0.4461;0.3637;0.3877;0.4843;0.4118;0.4196;0.593;0.585;0.591;0.628;0.535;0.535;0.569;0.519;
