Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
23.06.17;20:20:24;1;0;0.1907;0.1338;0.2265;0.1863;0.1588;0.1333;0.1402;0.1873;0.2020;0.3417;0.1897;0.3069;0.3074;0.2613;0.1711;0.2191;0.3181;0.2672;0.442;0.295;0.262;0.394;0.392;0.221;0.360;0.411;0.244;
