Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
23.06.17;19:50:11;1;0;0.1623;0.1995;0.1471;0.1686;0.1588;0.1368;0.1657;0.1843;0.1461;0.3005;0.3971;0.3328;0.3108;0.3147;0.2255;0.2721;0.3417;0.3059;0.460;0.498;0.558;0.457;0.495;0.393;0.391;0.461;0.522;
