Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
23.06.17;20:29:37;1;0;0.2039;0.2152;0.2000;0.1343;0.1529;0.3647;0.2819;0.3652;0.2328;0.2892;0.441;0.237;0.452;0.423;0.471;
