Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
23.06.17;19:47:18;1;0;0.1647;0.2103;0.2059;0.1490;0.1441;0.1824;0.1789;0.2922;0.3838;0.3735;0.3275;0.2034;0.3637;0.3436;0.436;0.452;0.449;0.545;0.292;0.499;0.479;
