Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
23.06.17;19:35:29;1;0;0.2235;0.2279;0.2211;0.1662;0.1775;0.1672;0.1760;0.2260;0.1863;0.3593;0.4539;0.3632;0.2358;0.3377;0.2632;0.3034;0.4078;0.3176;0.378;0.498;0.391;0.295;0.475;0.365;0.420;0.446;0.414;
