Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
23.06.17;20:23:21;1;0;0.1647;0.2108;0.1618;0.1441;0.2176;0.2118;0.2608;0.3848;0.2309;0.1838;0.3510;0.3735;0.368;0.452;0.299;0.216;0.380;0.433;
