Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
12.06.17;20:03:24;1;0;0.1755;0.1843;0.2275;0.1897;0.1397;0.1789;0.1608;0.1730;0.1578;0.4402;0.4515;0.4897;0.4657;0.3632;0.4083;0.3877;0.4167;0.3637;0.601;0.592;0.536;0.593;0.615;0.562;0.585;0.585;0.566;
