Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
12.06.17;19:46:33;1;0;0.1647;0.1701;0.1485;0.2123;0.1686;0.1402;0.1765;0.1711;0.2176;0.1574;0.3931;0.3966;0.3858;0.4500;0.3642;0.3549;0.4377;0.4147;0.4598;0.3966;0.581;0.571;0.615;0.528;0.537;0.605;0.597;0.587;0.527;0.603;
