Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
12.06.17;19:57:48;1;0;0.1534;0.1505;0.2093;0.1721;0.1593;0.1627;0.2025;0.1495;0.1760;0.1863;0.3730;0.3662;0.4681;0.4314;0.3270;0.3858;0.4510;0.3431;0.3868;0.3799;0.589;0.589;0.553;0.601;0.513;0.578;0.551;0.564;0.545;0.510;
