Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
22.05.17;21:27:41;1;0;0.1569;0.2064;0.1902;0.1897;0.1770;0.1676;0.1941;0.3711;0.4833;0.4691;0.4691;0.4338;0.4275;0.4892;0.577;0.573;0.595;0.596;0.592;0.608;0.603;
