Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.05.17;20:03:41;1;0;0.1990;0.1951;0.1578;0.1672;0.1902;0.1990;0.2083;0.1520;0.4583;0.4554;0.3809;0.3873;0.4510;0.4534;0.4779;0.3505;0.566;0.572;0.586;0.568;0.578;0.561;0.564;0.566;
