Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
22.05.17;21:29:38;1;0;0.1446;0.1755;0.1510;0.1505;0.1279;0.1603;0.1490;0.3554;0.4157;0.3828;0.3877;0.3196;0.3853;0.3711;0.593;0.578;0.606;0.612;0.600;0.584;0.598;
