Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
22.05.17;20:47:21;1;0;0.1863;0.1475;0.1902;0.1740;0.1843;0.1490;0.0534;0.4500;0.3794;0.4809;0.4328;0.4544;0.3760;0.0926;0.586;0.611;0.604;0.598;0.594;0.604;0.423;
