Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.05.17;20:41:02;1;0;0.1828;0.1941;0.1877;0.1990;0.1716;0.2005;0.1549;0.1623;0.4275;0.4686;0.4466;0.4853;0.4211;0.4931;0.3853;0.3902;0.572;0.586;0.580;0.590;0.593;0.593;0.598;0.584;
