Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.05.17;20:42:56;1;0;0.1549;0.1765;0.1858;0.1828;0.1740;0.1775;0.1520;0.1490;0.4039;0.4627;0.4755;0.4735;0.4554;0.4593;0.3980;0.3863;0.617;0.619;0.609;0.614;0.618;0.614;0.618;0.614;
