Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
22.05.17;20:18:41;1;0;0.1794;0.1941;0.1804;0.1745;0.1598;0.1941;0.1735;0.1755;0.1858;0.1505;0.3966;0.4681;0.4441;0.4255;0.3799;0.4358;0.4186;0.4069;0.4363;0.3426;0.548;0.585;0.594;0.590;0.579;0.555;0.585;0.569;0.574;0.561;
