Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.05.17;21:22:34;1;0;0.0108;0.1637;0.1721;0.1657;0.1725;0.1877;0.1951;0.1275;0.0157;0.4245;0.4382;0.4279;0.4054;0.4652;0.4804;0.3142;0.000;0.614;0.607;0.613;0.574;0.596;0.594;0.594;
