Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.05.17;20:06:47;1;0;0.2020;0.1926;0.1853;0.1529;0.1824;0.1696;0.2005;0.1578;0.4828;0.4809;0.4725;0.3740;0.4520;0.4348;0.4608;0.3892;0.582;0.599;0.608;0.591;0.597;0.610;0.565;0.594;
