Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
22.05.17;20:54:07;1;0;0.1725;0.1676;0.1779;0.1539;0.1696;0.1711;0.1779;0.1985;0.1500;0.4304;0.4319;0.4515;0.3868;0.4103;0.4426;0.4451;0.4922;0.3652;0.599;0.612;0.606;0.602;0.587;0.614;0.600;0.597;0.589;
