Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
22.05.17;20:15:32;1;0;0.1681;0.1618;0.1368;0.1833;0.1843;0.1814;0.1735;0.4270;0.4103;0.3353;0.4412;0.4304;0.4588;0.4127;0.606;0.606;0.592;0.584;0.572;0.605;0.580;
