Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
21.06.17;19:38:21;1;0;0.1304;0.1936;0.1814;0.2275;0.1431;0.1691;0.1730;0.1838;0.1853;0.1809;0.3961;0.4990;0.4686;0.5495;0.4392;0.4907;0.4833;0.5069;0.5260;0.4828;0.671;0.612;0.613;0.586;0.674;0.655;0.642;0.637;0.648;0.625;
