Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
19.06.17;19:26:25;1;0;0.1770;0.1775;0.2005;0.2196;0.1907;0.1466;0.1461;0.4289;0.3422;0.4113;0.4397;0.4201;0.3593;0.3275;0.587;0.481;0.513;0.501;0.546;0.592;0.554;
