Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
22.05.17;20:49:18;1;0;0.1642;0.1824;0.1632;0.1931;0.1701;0.0402;0.4201;0.4662;0.4172;0.4853;0.4338;0.0627;0.609;0.609;0.609;0.602;0.608;0.359;
