Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.05.17;20:34:53;1;0;0.1632;0.2029;0.1691;0.1784;0.1314;0.1529;0.1789;0.1711;0.4176;0.4990;0.4387;0.4642;0.3456;0.4020;0.4544;0.4245;0.609;0.593;0.615;0.616;0.620;0.620;0.606;0.597;
