Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
22.05.17;20:26:11;1;0;0.2083;0.1975;0.1412;0.2088;0.2049;0.1975;0.1745;0.5348;0.5054;0.3941;0.5270;0.4975;0.5123;0.4436;0.610;0.609;0.642;0.604;0.588;0.614;0.607;
