Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
22.05.17;20:21:50;1;0;0.2049;0.1814;0.1931;0.1892;0.1926;0.1926;0.2078;0.5078;0.4618;0.4912;0.4618;0.4765;0.4686;0.5206;0.597;0.607;0.607;0.590;0.596;0.589;0.601;
