Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
22.05.17;19:54:20;1;0;0.2034;0.2074;0.1956;0.1730;0.2025;0.1980;0.1397;0.5225;0.5118;0.5000;0.4245;0.4824;0.4534;0.3539;0.611;0.595;0.609;0.592;0.580;0.563;0.605;
