Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.05.17;19:23:47;1;0;0.1814;0.1887;0.1779;0.1642;0.1926;0.1858;0.2044;0.1373;0.4127;0.4196;0.3877;0.3647;0.4265;0.4113;0.4402;0.3064;0.561;0.550;0.541;0.550;0.548;0.548;0.536;0.552;
