Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
22.05.17;21:07:58;1;0;0.2044;0.2172;0.1632;0.2083;0.1897;0.2118;0.1799;0.4765;0.5098;0.3686;0.4745;0.4181;0.4696;0.3941;0.571;0.574;0.557;0.561;0.546;0.549;0.544;
