Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
22.05.17;20:45:26;1;0;0.1618;0.1574;0.2098;0.2010;0.2083;0.1466;0.1931;0.2064;0.1775;0.4225;0.4074;0.4461;0.4451;0.4480;0.3912;0.4172;0.4603;0.4088;0.617;0.614;0.530;0.548;0.535;0.625;0.537;0.552;0.566;
