Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.05.17;19:29:49;1;0;0.2196;0.2181;0.2137;0.1819;0.2176;0.2255;0.2074;0.1490;0.5250;0.5230;0.5137;0.4216;0.5039;0.5137;0.5010;0.3490;0.582;0.583;0.584;0.569;0.568;0.561;0.586;0.573;
