Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
28.06.17;19:36:40;1;0;0.1819;0.1373;0.1961;0.1583;0.2039;0.1564;0.1946;0.2373;0.1618;0.2593;0.2000;0.2505;0.1765;0.2284;0.233;0.152;0.244;0.208;0.186;0.114;0.148;
