Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
28.06.17;19:40:34;1;0;0.1672;0.1623;0.2172;0.2000;0.1603;0.2147;0.2103;0.3142;0.2873;0.2039;0.221;0.228;0.309;0.304;0.214;
