Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
29.05.17;20:32:06;1;0;0.1877;0.1706;0.1554;0.1603;0.2098;0.2113;0.1446;0.4490;0.4373;0.3926;0.4201;0.4760;0.4623;0.3770;0.582;0.610;0.604;0.618;0.559;0.543;0.616;
