Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
29.05.17;19:15:06;1;0;0.2015;0.1613;0.1863;0.1745;0.1441;0.2078;0.1755;0.1775;0.2093;0.1941;0.4828;0.4211;0.4721;0.4471;0.3706;0.4868;0.4510;0.4304;0.4882;0.4191;0.583;0.617;0.605;0.610;0.611;0.573;0.611;0.588;0.571;0.537;
