Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
29.05.17;20:02:03;1;0;0.1534;0.1971;0.1863;0.1966;0.1676;0.1730;0.1608;0.3706;0.4936;0.4887;0.5010;0.3789;0.4137;0.4132;0.586;0.601;0.619;0.608;0.558;0.582;0.611;
