Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
29.05.17;19:26:09;1;0;0.2020;0.1838;0.1824;0.2044;0.1515;0.1583;0.1667;0.1632;0.1843;0.4745;0.4387;0.4510;0.4775;0.3975;0.3843;0.4172;0.3946;0.4279;0.574;0.581;0.596;0.572;0.619;0.588;0.600;0.586;0.569;
