Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
29.05.17;19:51:32;1;0;0.1985;0.1882;0.1652;0.1598;0.1784;0.1485;0.1525;0.1525;0.4907;0.4412;0.4206;0.3593;0.4446;0.3711;0.3735;0.3843;0.595;0.573;0.607;0.555;0.599;0.600;0.592;0.603;
