Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
29.05.17;20:17:43;1;0;0.1730;0.1819;0.1858;0.1569;0.1559;0.1676;0.1912;0.2005;0.4500;0.4304;0.4397;0.3853;0.4015;0.4225;0.4647;0.4672;0.615;0.577;0.577;0.593;0.612;0.603;0.589;0.571;
