Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
29.05.17;20:22:31;1;0;0.1892;0.1716;0.1858;0.1951;0.2093;0.1426;0.4250;0.4314;0.4725;0.4578;0.4951;0.3632;0.555;0.602;0.607;0.574;0.577;0.607;
