Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
29.05.17;20:20:22;1;0;0.1588;0.1897;0.1966;0.1735;0.1819;0.1608;0.1500;0.3966;0.4407;0.4147;0.4250;0.4363;0.4039;0.3765;0.600;0.570;0.526;0.592;0.583;0.602;0.602;
