Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
29.05.17;19:13:38;1;0;0.1721;0.2186;0.1887;0.1770;0.1672;0.1333;0.1740;0.1853;0.2078;0.1549;0.4015;0.4975;0.4471;0.4525;0.3990;0.3578;0.4230;0.4392;0.4765;0.3676;0.571;0.561;0.578;0.609;0.581;0.627;0.589;0.578;0.564;0.579;
