Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
29.05.17;19:45:09;1;0;0.1824;0.1539;0.1618;0.1529;0.1706;0.1814;0.1382;0.1691;0.1691;0.4373;0.3721;0.4093;0.3882;0.4039;0.4436;0.3495;0.4363;0.3868;0.583;0.586;0.605;0.606;0.578;0.591;0.604;0.612;0.563;
