Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
29.05.17;20:39:43;1;0;0.1975;0.1971;0.2064;0.1716;0.1475;0.1681;0.1730;0.1833;0.1554;0.4745;0.4515;0.4917;0.4221;0.3485;0.4240;0.4113;0.4583;0.3877;0.584;0.564;0.580;0.593;0.577;0.603;0.579;0.600;0.599;
