Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
29.05.17;20:34:22;1;0;0.1343;0.2020;0.1647;0.1672;0.1446;0.1564;0.2294;0.2029;0.1574;0.3613;0.4990;0.4074;0.4412;0.3623;0.4000;0.5029;0.4725;0.3574;0.628;0.595;0.596;0.621;0.601;0.609;0.544;0.571;0.560;
