Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
29.05.17;20:36:02;1;0;0.1510;0.2137;0.1809;0.1956;0.1853;0.1804;0.1882;0.3632;0.5377;0.4554;0.4897;0.4108;0.4382;0.4363;0.584;0.603;0.603;0.601;0.549;0.588;0.569;
