Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
29.05.17;20:24:38;1;0;0.1779;0.1554;0.1613;0.1446;0.2010;0.1436;0.1618;0.1858;0.4485;0.4000;0.4103;0.3828;0.4544;0.3990;0.4029;0.4265;0.603;0.612;0.607;0.622;0.558;0.640;0.599;0.564;
