Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
29.05.17;19:19:19;1;0;0.1721;0.1755;0.1745;0.1711;0.2025;0.1716;0.4270;0.4500;0.4328;0.4348;0.4873;0.4275;0.597;0.610;0.597;0.607;0.585;0.599;
