Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
15.06.17;20:24:13;1;0;0.2245;0.2103;0.1858;0.1672;0.1441;0.1377;0.1868;0.1480;0.2103;0.1647;0.4725;0.4235;0.4132;0.3990;0.3431;0.3069;0.4069;0.3446;0.4505;0.3912;0.525;0.503;0.550;0.581;0.580;0.551;0.541;0.570;0.533;0.579;
