Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
21.06.17;11:14:35;1;0;0.1431;0.2069;0.1765;0.1324;0.1368;0.1765;0.2083;0.1706;0.1775;0.1549;0.2069;0.3495;0.3172;0.1730;0.2118;0.2902;0.3652;0.2956;0.2980;0.2696;0.308;0.408;0.444;0.235;0.354;0.392;0.430;0.423;0.405;0.425;
