Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
21.06.17;19:40:21;1;0;0.1725;0.1667;0.1500;0.2010;0.1495;0.3456;0.3495;0.3309;0.3868;0.3064;0.501;0.523;0.547;0.480;0.512;
