Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
21.06.17;19:23:33;1;0;0.1623;0.1804;0.1887;0.1657;0.1304;0.3123;0.3461;0.3480;0.3230;0.2775;0.480;0.479;0.458;0.487;0.530;
