Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
21.06.17;19:35:50;1;0;0.1431;0.1686;0.2299;0.1510;0.1299;0.1574;0.1721;0.1510;0.1824;0.1549;0.2730;0.3167;0.4098;0.3407;0.2387;0.3387;0.3279;0.3157;0.3873;0.3132;0.476;0.467;0.439;0.557;0.456;0.535;0.475;0.522;0.529;0.505;
