Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
01.06.17;20:13:15;1;0;0.1730;0.1824;0.1588;0.2005;0.1407;0.4083;0.4069;0.3794;0.4108;0.3270;0.576;0.552;0.581;0.512;0.570;
