Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
01.06.17;19:54:50;1;0;0.1975;0.1755;0.1843;0.1809;0.1730;0.1926;0.4373;0.4015;0.3873;0.4088;0.3946;0.4074;0.548;0.563;0.524;0.558;0.561;0.527;
