Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
01.06.17;19:59:56;1;0;0.1387;0.2015;0.1574;0.1725;0.1539;0.3059;0.4284;0.3529;0.3975;0.3559;0.546;0.530;0.554;0.566;0.567;
