Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
01.06.17;19:51:19;1;0;0.1574;0.2132;0.1608;0.1613;0.1887;0.3696;0.4319;0.3735;0.3735;0.3873;0.574;0.506;0.570;0.568;0.513;
