Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
01.06.17;19:26:46;1;0;0.1922;0.2020;0.1623;0.1480;0.1549;0.3907;0.4348;0.3529;0.3426;0.3613;0.508;0.536;0.540;0.568;0.571;
