Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
01.06.17;19:16:36;1;0;0.1657;0.2074;0.1691;0.2044;0.1843;0.3725;0.4186;0.3775;0.4368;0.3848;0.555;0.505;0.552;0.532;0.521;
