Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
01.06.17;20:03:38;1;0;0.1270;0.2162;0.1951;0.1990;0.1657;0.3181;0.4500;0.4196;0.4260;0.3799;0.601;0.520;0.535;0.533;0.564;
