Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
01.06.17;19:53:05;1;0;0.1779;0.2167;0.2191;0.1730;0.1515;0.1770;0.2142;0.1799;0.1662;0.3824;0.4299;0.4328;0.3755;0.3495;0.3975;0.4441;0.4044;0.3770;0.535;0.496;0.494;0.539;0.567;0.555;0.518;0.555;0.559;
