Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
01.06.17;19:36:22;1;0;0.1451;0.1471;0.1446;0.1466;0.1613;0.3373;0.3216;0.3324;0.3255;0.3559;0.570;0.543;0.565;0.550;0.547;
